Purchase ID,Purchase Date,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Shipping Type,Discount Applied,Promo Code Used,Payment Method
553ea42a-34dc-42cd-b892-987e24773b18,2023-11-15 05:33:46.209435494+00:00,Hoodie,Clothing,55,M,Maroon,Winter,Standard,Yes,Yes,Debit Card
1870c32c-48f1-4443-ba74-4d983b7a4611,2023-09-28 17:14:24.178352624+00:00,Dress,Clothing,98,M,Charcoal,Fall,Next Day Air,Yes,Yes,Venmo
50061ef5-ce76-4ce6-bb00-f32e4674e0b5,2023-10-22 08:34:00.790759640+00:00,Socks,Clothing,77,S,Olive,Spring,Free Shipping,Yes,Yes,Bank Transfer
f0d8af08-f999-4842-a9c6-0437fef07864,2023-11-13 17:28:08.070247139+00:00,Shorts,Clothing,26,M,Lavender,Fall,Standard,Yes,Yes,Debit Card
c21c3e9c-e1b1-4159-a26c-67b7447dc475,2023-04-06 16:53:58.210522130+00:00,Hat,Accessories,68,S,Yellow,Fall,Next Day Air,Yes,Yes,Bank Transfer
9a966c02-be31-4bcc-939a-c385cf425fc8,2023-05-18 15:54:21.484858386+00:00,Shirt,Clothing,73,XL,Teal,Fall,Standard,Yes,Yes,Bank Transfer
0ca94c14-8d34-460c-a947-c2733c7e7b71,2023-10-25 20:25:23.346772777+00:00,Gloves,Accessories,27,M,Charcoal,Fall,Store Pickup,Yes,Yes,Bank Transfer
a974c321-752d-4826-955b-3891dc75c401,2023-05-12 07:58:32.890895006+00:00,Gloves,Accessories,23,M,Orange,Summer,Free Shipping,Yes,Yes,Venmo
bb40b7ff-da4c-4557-99f8-f0c95f97a4dd,2023-06-20 15:16:27.177257024+00:00,Backpack,Accessories,49,M,Olive,Fall,Express,Yes,Yes,Venmo
98419e5e-7e16-45ac-92a5-69814130bb2f,2023-10-31 12:51:44.938438808+00:00,Sunglasses,Accessories,74,M,Turquoise,Summer,Store Pickup,Yes,Yes,PayPal
937ddd14-65d2-469f-9ed9-162b6f710a74,2023-06-10 02:33:39.825695304+00:00,Skirt,Clothing,67,M,Purple,Summer,Standard,Yes,Yes,Debit Card
b5e93ddd-2bac-43b1-bafd-27e8b0e2ac92,2023-02-01 16:40:44.453472370+00:00,Handbag,Accessories,65,S,Purple,Spring,Free Shipping,Yes,Yes,Credit Card
0d0dc688-a53c-407a-a899-4e1c3098e2d1,2023-12-06 20:57:44.495419115+00:00,Handbag,Accessories,60,S,Yellow,Winter,Store Pickup,Yes,Yes,Cash
1d7ef408-79eb-4f25-abc0-7b9bf53a620c,2023-04-29 16:53:31.921303223+00:00,Sneakers,Footwear,31,XL,Indigo,Fall,Store Pickup,Yes,Yes,Cash
58d6e410-6517-43f7-aef8-99a3052c858a,2023-08-11 20:15:11.756015096+00:00,Gloves,Accessories,27,M,Green,Fall,Express,Yes,Yes,Credit Card
a4afb913-77cd-407d-a73e-8a460d814e67,2023-06-18 23:56:31.992556130+00:00,Shoes,Footwear,80,M,Magenta,Summer,Express,Yes,Yes,Cash
d0aa8c3c-dffd-4441-8726-72021e7d9708,2023-09-19 08:49:19.133745266+00:00,Jacket,Outerwear,30,S,Gold,Summer,Standard,Yes,Yes,PayPal
145b7967-52f1-46fd-bc55-eb862a5c49fc,2023-01-21 23:25:42.170484582+00:00,Shirt,Clothing,25,M,Maroon,Fall,Store Pickup,Yes,Yes,Venmo
c9d3166b-fb58-4213-a6ec-d625f6f119ce,2023-11-21 15:04:32.946805974+00:00,Shorts,Clothing,35,M,Blue,Summer,Store Pickup,Yes,Yes,Credit Card
96b1a988-300f-4bb0-8a19-93601e1c7c04,2023-08-31 19:18:18.340896221+00:00,Jewelry,Accessories,67,M,Violet,Summer,Next Day Air,Yes,Yes,Credit Card
6ea44691-6acc-4173-b8d9-1cc81017b511,2023-01-14 00:22:31.164893096+00:00,Hat,Accessories,46,M,Turquoise,Fall,Standard,Yes,Yes,Cash
c591acd5-534b-41e6-a6ab-e399b2d3ed8e,2023-07-18 15:17:29.645484814+00:00,Shoes,Footwear,35,L,Brown,Winter,Express,Yes,Yes,Venmo
71e32690-4fd9-47b5-ac01-c63b546f0a2e,2023-07-07 15:29:21.369743690+00:00,Coat,Outerwear,86,L,Violet,Fall,Next Day Air,Yes,Yes,Bank Transfer
bf6f329a-9cc9-466e-8e7e-128b780a26b9,2023-04-28 17:28:36.982264048+00:00,Backpack,Accessories,81,L,Black,Spring,Next Day Air,Yes,Yes,Credit Card
a6675626-a097-44ac-aa6b-69ab73dcf643,2023-03-31 05:17:16.289218888+00:00,Hoodie,Clothing,42,L,Magenta,Fall,Next Day Air,Yes,Yes,Bank Transfer
e6358e5e-66bf-4e09-9a4d-4456f806c554,2023-05-24 01:25:57.338932438+00:00,Skirt,Clothing,43,L,Lavender,Fall,2-Day Shipping,Yes,Yes,PayPal
ace3ef34-792a-46a1-9f24-9c75f6e07d9d,2023-11-12 06:31:04.283462928+00:00,Boots,Footwear,31,M,Violet,Fall,Store Pickup,Yes,Yes,Bank Transfer
76edbee6-5684-4bd6-99ad-768286193631,2023-11-17 01:12:14.869420943+00:00,Sandals,Footwear,81,L,Green,Fall,Store Pickup,Yes,Yes,Debit Card
480e9cb9-9d03-4f49-941b-43d46cfea523,2023-07-18 19:31:39.015586446+00:00,Pants,Clothing,61,M,Beige,Summer,Next Day Air,Yes,Yes,Bank Transfer
6d91f743-ce8f-4e32-85fd-ea823f26dd9c,2023-03-26 12:14:31.577040387+00:00,Gloves,Accessories,96,XL,Purple,Summer,Store Pickup,Yes,Yes,Debit Card
6ca66903-2edb-4809-8ccb-2a36e6129959,2023-12-02 16:36:17.658506800+00:00,Skirt,Clothing,29,XL,Beige,Spring,2-Day Shipping,Yes,Yes,Credit Card
a3fe1c2c-bc06-4b5e-ba28-3a42b1efb9a0,2023-09-16 14:08:44.682577094+00:00,Sneakers,Footwear,33,L,Cyan,Spring,Express,Yes,Yes,Cash
3be8ad85-79be-4e53-b698-09dbccc7ac74,2023-04-24 12:55:52.272632614+00:00,T-shirt,Clothing,32,XL,Silver,Summer,Store Pickup,Yes,Yes,Bank Transfer
455fad17-5048-475b-8803-1f0520819935,2023-02-26 12:55:38.594084523+00:00,Backpack,Accessories,56,S,Lavender,Summer,Standard,Yes,Yes,Debit Card
131c933e-5bb9-4395-9a4c-582632ceca36,2023-04-19 08:13:52.413894599+00:00,Shoes,Footwear,94,S,Purple,Spring,Store Pickup,Yes,Yes,Bank Transfer
68a55d4c-c4a6-461e-8094-b7d41db34846,2023-04-27 05:48:19.771875224+00:00,Hoodie,Clothing,53,M,Pink,Spring,Express,Yes,Yes,Bank Transfer
2602f360-cb87-439a-b2de-6a479cb31d12,2023-07-25 05:31:46.317800218+00:00,Blouse,Clothing,82,M,Maroon,Fall,Next Day Air,Yes,Yes,Credit Card
35a17e8c-01c0-4c68-993a-71bd3437af43,2023-08-06 11:52:47.452043170+00:00,Coat,Outerwear,70,XL,Beige,Fall,Free Shipping,Yes,Yes,Venmo
d5961586-6360-4764-adc9-658d99002f4a,2023-03-16 00:50:18.468783894+00:00,Hat,Accessories,76,M,Gray,Fall,Free Shipping,Yes,Yes,Cash
874fa08b-c935-493e-85bc-da0f62758c68,2023-12-01 15:30:11.302840177+00:00,Shoes,Footwear,29,L,Turquoise,Summer,Express,Yes,Yes,PayPal
f0301227-b781-4d17-9d74-d92d4db221ac,2023-04-29 17:06:00.461973815+00:00,Belt,Accessories,100,S,Silver,Fall,Standard,Yes,Yes,Venmo
50a44cf5-2849-40a8-9c3b-029f43de33e6,2023-07-21 00:59:08.771758138+00:00,Backpack,Accessories,94,M,Olive,Spring,Express,Yes,Yes,Debit Card
676e2c7c-4d7d-4e50-b775-8a2f48918118,2023-09-02 12:11:56.019521997+00:00,Jacket,Outerwear,25,M,Magenta,Fall,Free Shipping,Yes,Yes,Credit Card
92c1f8ee-dad1-4582-8756-b01a224a3b4b,2023-07-09 07:10:18.750361962+00:00,Boots,Footwear,88,M,Lavender,Summer,Next Day Air,Yes,Yes,Credit Card
132fe90e-4b10-47e1-9fc8-a6ab16a66c7d,2023-01-21 01:59:29.861824218+00:00,Scarf,Accessories,78,M,Black,Fall,2-Day Shipping,Yes,Yes,Credit Card
6ebd8360-c513-4c12-af2e-6bf1680d95be,2023-07-04 03:15:42.049625203+00:00,Jewelry,Accessories,45,M,Turquoise,Winter,Standard,Yes,Yes,Credit Card
f8ff151c-0088-4001-b5a9-48c205a7afbb,2023-12-08 20:19:11.606606031+00:00,Hat,Accessories,73,XL,Green,Summer,Express,Yes,Yes,Cash
c2b29874-928f-4b0c-9e4b-bc66a4bf2d12,2023-10-26 04:45:19.851599796+00:00,Dress,Clothing,61,S,Teal,Summer,Next Day Air,Yes,Yes,Venmo
fcca84db-f757-4eb9-8f20-9f1a0e6b27ad,2023-09-07 21:40:01.156996617+00:00,Blouse,Clothing,22,S,Beige,Fall,Free Shipping,Yes,Yes,Bank Transfer
5033e8de-8cd9-4dbb-9ddf-79600f248453,2023-10-12 22:48:34.780103508+00:00,Hat,Accessories,38,L,Magenta,Spring,Express,Yes,Yes,Venmo
bad217b0-429b-4c51-b060-38f258b6d98a,2023-10-02 18:41:29.569998990+00:00,Scarf,Accessories,38,S,Yellow,Fall,Next Day Air,Yes,Yes,Bank Transfer
b35c6f95-6f64-428b-80a1-b45e542452be,2023-10-01 06:11:52.732576411+00:00,Sneakers,Footwear,100,M,Yellow,Fall,Store Pickup,Yes,Yes,Cash
20688c67-e268-486a-831d-14971371e87d,2023-11-01 13:53:31.906801364+00:00,Shirt,Clothing,64,M,Silver,Winter,Standard,Yes,Yes,PayPal
b849c713-8a8e-4b50-a38e-59a78fa642ff,2023-12-17 02:29:32.707721412+00:00,T-shirt,Clothing,55,L,Silver,Summer,Free Shipping,Yes,Yes,Venmo
e1f09f26-718c-4891-b85c-dd04aadc74a0,2023-04-04 23:28:44.611310744+00:00,Gloves,Accessories,91,M,Silver,Summer,Express,Yes,Yes,Bank Transfer
fd971bf1-9415-402f-b020-c26341d2b1b2,2023-01-19 12:36:00.599812851+00:00,Skirt,Clothing,38,M,Gold,Spring,Store Pickup,Yes,Yes,Credit Card
36a1e5f3-6f92-4817-8e4e-488bb48e7c11,2023-06-18 21:56:54.362268833+00:00,Sandals,Footwear,97,S,Olive,Winter,Store Pickup,Yes,Yes,Cash
30f0ab5b-e028-4af5-980c-c459121c5808,2023-05-29 23:38:10.696341919+00:00,Jacket,Outerwear,22,L,Teal,Fall,2-Day Shipping,Yes,Yes,PayPal
ac4a81fb-8b91-420c-9167-5c71239247cd,2023-08-19 14:54:23.250731151+00:00,Skirt,Clothing,92,L,Maroon,Fall,2-Day Shipping,Yes,Yes,Debit Card
99eb7ce9-d403-4287-bf6b-bf41c2719068,2023-12-11 13:25:35.451175105+00:00,Handbag,Accessories,84,L,Blue,Fall,Express,Yes,Yes,Debit Card
242b5097-64d9-4dac-9513-0bf085fd22c2,2023-10-26 22:24:25.450849859+00:00,Handbag,Accessories,93,L,Peach,Fall,Store Pickup,Yes,Yes,Debit Card
32e40f24-b92c-4e20-8278-594844cc5e2c,2023-12-20 21:27:59.060447357+00:00,Jacket,Outerwear,50,L,Blue,Summer,Next Day Air,Yes,Yes,Cash
c03ca629-ab87-4dcf-affe-00e10b0343a9,2023-03-10 21:38:53.070054219+00:00,Scarf,Accessories,64,S,Orange,Spring,2-Day Shipping,Yes,Yes,PayPal
02abbbff-86a4-41e8-a356-791008fc5994,2023-06-28 11:36:13.301941288+00:00,Shorts,Clothing,61,L,Yellow,Spring,Free Shipping,Yes,Yes,Venmo
9578d357-f9d3-4fe8-a41a-09f5dce62c07,2023-02-12 07:33:03.580940570+00:00,Sunglasses,Accessories,48,M,Purple,Winter,Next Day Air,Yes,Yes,Bank Transfer
5835e3cf-906d-4bf5-9cc4-a1b241b16877,2023-01-31 18:12:09.296630398+00:00,T-shirt,Clothing,45,S,Magenta,Spring,Store Pickup,Yes,Yes,Credit Card
7c186ea2-e01b-4c56-8f27-d983d2eed02b,2023-12-24 08:44:44.536578678+00:00,Belt,Accessories,88,M,Cyan,Spring,Free Shipping,Yes,Yes,Cash
670661e4-045a-4bd8-b197-4904029cde5d,2023-08-06 18:30:20.470154719+00:00,Sneakers,Footwear,57,S,Indigo,Spring,Express,Yes,Yes,Debit Card
837e7e73-2180-4b7e-b551-ecfa3f3ca756,2023-08-03 03:08:03.306491273+00:00,Hat,Accessories,68,XL,Magenta,Summer,Store Pickup,Yes,Yes,Bank Transfer
6d90ded4-d048-40ac-a72c-7407d311c49a,2023-12-23 09:55:27.824967676+00:00,Gloves,Accessories,94,XL,Gray,Spring,2-Day Shipping,Yes,Yes,PayPal
18b89d1f-57f0-43f2-9aec-d6acdfb87c75,2023-12-06 10:06:50.817349577+00:00,Pants,Clothing,41,M,Turquoise,Spring,Free Shipping,Yes,Yes,PayPal
0786c4b9-867b-45b1-b9ee-34fbd04254ce,2023-05-11 16:18:49.863825193+00:00,Socks,Clothing,83,S,Beige,Summer,Free Shipping,Yes,Yes,Cash
89b55dc7-1de1-4f29-be4e-a872dd21e8c4,2023-03-18 03:39:56.643640614+00:00,Jacket,Outerwear,22,M,Olive,Spring,Next Day Air,Yes,Yes,Bank Transfer
d3ce3afe-1f64-468f-ad7b-79818ad2f7cc,2023-04-11 07:44:20.114050740+00:00,Shoes,Footwear,74,L,Violet,Spring,Free Shipping,Yes,Yes,PayPal
adbb862e-9d07-4a06-85f3-cf09fe4a1fef,2023-04-01 14:30:44.621121571+00:00,Jeans,Clothing,90,M,Turquoise,Winter,Standard,Yes,Yes,Venmo
ed790340-938b-4dde-9777-37a3185e716f,2023-01-21 03:38:11.573775252+00:00,Socks,Clothing,79,M,White,Spring,Store Pickup,Yes,Yes,Credit Card
b1c8eceb-238f-4fd7-baad-ace4782a2a50,2023-03-31 15:36:50.036059776+00:00,Sandals,Footwear,28,S,Silver,Spring,Next Day Air,Yes,Yes,PayPal
f55ff4fd-2271-49a3-9c57-c7f4d2c7e4d9,2023-08-27 14:17:36.912224732+00:00,Scarf,Accessories,88,L,Olive,Fall,Standard,Yes,Yes,Credit Card
60145ceb-ce79-4f60-8e0f-098903042205,2023-05-07 23:03:44.157808341+00:00,Blouse,Clothing,26,M,Blue,Spring,2-Day Shipping,Yes,Yes,Debit Card
6759b109-ad69-4e73-82f2-725c20f6e768,2023-12-24 22:13:57.190422597+00:00,Jewelry,Accessories,27,L,Purple,Winter,Express,Yes,Yes,Bank Transfer
f0c8eefd-7fdf-4ee9-a7d9-a030222189af,2023-01-23 01:12:06.643555984+00:00,Sweater,Clothing,83,XL,Yellow,Fall,Next Day Air,Yes,Yes,Bank Transfer
7fe4a276-99bb-4317-8961-7fd305878f0e,2023-08-31 16:12:47.961458354+00:00,Gloves,Accessories,39,S,Silver,Summer,Next Day Air,Yes,Yes,Credit Card
7d7b795f-ceb1-4124-873b-8a61e3a61744,2023-11-05 17:01:01.521408326+00:00,Sunglasses,Accessories,89,M,Cyan,Winter,Free Shipping,Yes,Yes,Debit Card
89abd490-c5d4-4764-a15a-662af4b7f90d,2023-01-13 13:31:40.555256053+00:00,Coat,Outerwear,68,L,Green,Winter,Next Day Air,Yes,Yes,PayPal
5d211af2-0edd-4a68-b82b-ed507eb9d221,2023-09-26 00:47:45.773093472+00:00,Dress,Clothing,90,M,Beige,Summer,Store Pickup,Yes,Yes,Debit Card
4d3caac5-5525-4041-b175-cf4e01b0b34d,2023-07-11 09:10:52.784157911+00:00,Skirt,Clothing,34,M,Peach,Fall,Free Shipping,Yes,Yes,Cash
f45314a0-d3d9-463a-a818-29542208ea7c,2023-02-15 03:26:02.363245953+00:00,Pants,Clothing,51,L,Yellow,Summer,Express,Yes,Yes,Credit Card
7541bb25-e8d2-4c03-a06a-e30a0adca6e2,2023-06-17 08:35:11.079801256+00:00,Sweater,Clothing,45,XL,Turquoise,Winter,Free Shipping,Yes,Yes,Bank Transfer
09d9077d-5efc-47c3-9586-716663992596,2023-04-04 03:31:56.043223445+00:00,Hoodie,Clothing,88,M,Peach,Winter,Free Shipping,Yes,Yes,Venmo
4cad6dbf-68b1-4760-942e-9cfc13e2361b,2023-04-09 02:51:27.898655202+00:00,Coat,Outerwear,85,L,Gray,Summer,Store Pickup,Yes,Yes,Debit Card
247b8192-d99c-42d6-aaa4-525f551eb1cf,2023-08-22 17:08:57.076014411+00:00,Jewelry,Accessories,100,M,Olive,Winter,2-Day Shipping,Yes,Yes,Debit Card
506d146f-ca42-4ff0-bfb1-21168a632552,2023-05-23 19:20:20.951180246+00:00,Belt,Accessories,42,S,Indigo,Spring,2-Day Shipping,Yes,Yes,PayPal
37815be2-3373-4523-8024-084e1f5b91b0,2023-10-17 06:43:16.829870180+00:00,Sandals,Footwear,53,L,Charcoal,Summer,Next Day Air,Yes,Yes,Venmo
4918c6e9-f9fa-4486-b199-b0728700befa,2023-08-02 10:00:26.123854072+00:00,Sunglasses,Accessories,86,XL,Beige,Spring,Express,Yes,Yes,Venmo
884e74ca-b04f-45ec-8031-e5443ec835ec,2023-10-18 22:23:10.807038771+00:00,Sweater,Clothing,66,XL,Brown,Spring,Standard,Yes,Yes,Debit Card
e3bcacfb-e1f5-4ea3-8ce1-6da045aaaf7c,2023-03-25 13:21:09.152365282+00:00,Belt,Accessories,100,M,Blue,Winter,Express,Yes,Yes,PayPal
c13e0122-30b1-4e5e-a5f0-c72c8a9d355a,2023-10-23 00:11:14.355930610+00:00,Handbag,Accessories,47,S,Teal,Fall,Standard,Yes,Yes,Credit Card
8277f601-fb89-42c2-aac3-89d0d95c991e,2023-12-20 05:33:41.505229897+00:00,Skirt,Clothing,25,L,Black,Fall,Express,Yes,Yes,Bank Transfer
87a5da6b-a0d6-4292-9d0a-e582b42cda99,2023-02-24 12:52:08.930229729+00:00,Handbag,Accessories,51,XL,Gold,Winter,Standard,Yes,Yes,PayPal
1c75a226-7dd9-4622-8d43-365190b12a0f,2023-12-25 21:46:23.724372167+00:00,Shorts,Clothing,41,M,Violet,Summer,Free Shipping,Yes,Yes,Venmo
5d0f7ae3-764b-4001-9250-1eee1ad41109,2023-10-13 01:32:17.147869325+00:00,Boots,Footwear,73,L,Cyan,Winter,2-Day Shipping,Yes,Yes,Bank Transfer
b3affb56-80d2-4623-b7a2-ae0a624f4df4,2023-11-10 02:52:14.262535190+00:00,Sunglasses,Accessories,42,M,White,Winter,Store Pickup,Yes,Yes,PayPal
a95a649d-0421-479b-9483-6b5097ff7c92,2023-10-23 12:39:50.383219665+00:00,Scarf,Accessories,20,M,Charcoal,Spring,Free Shipping,Yes,Yes,Debit Card
4a1a8bd5-244a-4955-8511-6cd8794a621e,2023-02-24 07:47:19.101444124+00:00,Jewelry,Accessories,30,XL,Violet,Spring,Express,Yes,Yes,Credit Card
d0b89db5-0d98-4ed9-8b02-d6b441061ed0,2023-05-06 17:02:47.846145825+00:00,Handbag,Accessories,53,M,Red,Summer,Express,Yes,Yes,Credit Card
0ff27c8a-2703-46d7-9731-01e699e385d5,2023-03-05 01:17:08.629966593+00:00,Gloves,Accessories,74,S,Lavender,Spring,Express,Yes,Yes,Cash
31fc261a-d974-4c4a-8956-56535d175a4e,2023-04-06 10:01:56.521407884+00:00,Jeans,Clothing,57,M,Gold,Fall,Standard,Yes,Yes,Debit Card
c725cf72-bca6-42e4-a247-6cebca1bd822,2023-02-16 07:01:34.518035552+00:00,Hat,Accessories,57,S,Red,Winter,2-Day Shipping,Yes,Yes,Credit Card
0c864cc2-9c82-4527-a0ee-d3ae148681a3,2023-12-03 12:54:11.061674980+00:00,Jeans,Clothing,77,L,Magenta,Winter,Standard,Yes,Yes,Credit Card
63d25cb1-1156-46ca-83f6-ff35815c2c53,2023-09-03 13:36:35.623972740+00:00,Pants,Clothing,40,M,Teal,Summer,Next Day Air,Yes,Yes,Debit Card
432ce527-6a7a-40f7-98d0-cd18fd6e3f33,2023-05-19 21:54:53.700868690+00:00,Shorts,Clothing,46,M,Purple,Summer,Store Pickup,Yes,Yes,Venmo
b2dd609a-2ed1-4487-9eb8-a8658f2f045b,2023-09-27 03:07:06.227251305+00:00,Pants,Clothing,78,S,Charcoal,Fall,Store Pickup,Yes,Yes,Cash
b00e07f8-9bec-4998-9abd-b9a6acb82660,2023-06-12 00:31:08.650335069+00:00,Backpack,Accessories,59,M,Gray,Spring,2-Day Shipping,Yes,Yes,Bank Transfer
965c43c4-fa7f-4dda-b6ed-96e1aaaf42c8,2023-05-28 15:00:29.579269429+00:00,Jewelry,Accessories,75,L,White,Summer,Express,Yes,Yes,Credit Card
2400f6e9-bdcb-45cb-b591-376300a4e132,2023-09-01 19:29:08.482178624+00:00,Sweater,Clothing,54,M,Olive,Spring,2-Day Shipping,Yes,Yes,Venmo
3a2c7bf8-a191-4404-b698-edc40755971f,2023-11-15 22:15:08.258582997+00:00,Shoes,Footwear,42,M,Charcoal,Spring,Store Pickup,Yes,Yes,Cash
666d4392-94b8-4d2f-a9bb-573ec25b8ab4,2023-03-26 23:19:48.530332309+00:00,Blouse,Clothing,44,M,Charcoal,Winter,Next Day Air,Yes,Yes,Cash
0b1914fc-bfd2-4aca-8859-60079669d110,2023-11-04 06:03:48.190421977+00:00,Jeans,Clothing,52,XL,Orange,Fall,Free Shipping,Yes,Yes,Bank Transfer
a29a97d4-55c1-4525-b0b1-d23912a8b2bc,2023-01-26 19:36:10.486644667+00:00,Sunglasses,Accessories,69,XL,Yellow,Summer,Express,Yes,Yes,Credit Card
5bbf69b8-627d-4f7c-b34e-83f58a60ecac,2023-05-24 03:53:49.067567646+00:00,Jewelry,Accessories,26,M,Beige,Summer,2-Day Shipping,Yes,Yes,Debit Card
e4283650-ce49-4a6e-8522-714575ceb332,2023-11-29 21:12:06.909954681+00:00,Coat,Outerwear,33,S,Silver,Spring,Express,Yes,Yes,Debit Card
e1d73161-1273-452c-8e8d-44b63bbeb968,2023-07-12 20:17:17.946029664+00:00,Jewelry,Accessories,32,M,Indigo,Spring,Express,Yes,Yes,Cash
9ee7dede-5829-4c23-8401-4bcd7a483a90,2023-01-20 05:26:06.985255457+00:00,Backpack,Accessories,85,XL,Lavender,Winter,Express,Yes,Yes,Credit Card
9fb15565-a4f9-4bb5-af8a-2396ade880bf,2023-09-12 04:56:40.842689624+00:00,Skirt,Clothing,30,XL,Turquoise,Fall,Express,Yes,Yes,Bank Transfer
1282af9c-85c3-4908-9bcb-f2c31ae527da,2023-02-25 13:59:46.685010833+00:00,Shirt,Clothing,29,M,Green,Winter,Store Pickup,Yes,Yes,Bank Transfer
58eaa9c4-efc7-4d30-a111-a04a0d94294f,2023-06-28 16:35:07.055265822+00:00,Sweater,Clothing,95,M,Orange,Spring,Express,Yes,Yes,Debit Card
942257bb-b7ef-46a2-892f-1bf91042ef6c,2023-12-20 19:31:11.614652189+00:00,Sneakers,Footwear,69,L,Turquoise,Summer,Standard,Yes,Yes,Bank Transfer
9fdcf15b-4fde-40d2-8bb6-2e2354e4885e,2023-03-12 07:37:43.208798180+00:00,Sandals,Footwear,69,S,Cyan,Fall,2-Day Shipping,Yes,Yes,Cash
fa445c88-dcf1-4674-982d-dc1de650d951,2023-07-22 22:24:17.688971135+00:00,Belt,Accessories,61,XL,Charcoal,Spring,Standard,Yes,Yes,Debit Card
0c51ac2d-dad7-48f3-a598-bf45222ea53c,2023-01-30 01:14:12.793316633+00:00,Skirt,Clothing,94,M,Teal,Summer,2-Day Shipping,Yes,Yes,Cash
2b6b397c-feb7-4669-bcbe-9711fa2a87b6,2023-09-22 07:32:46.932457120+00:00,Sweater,Clothing,30,S,Maroon,Fall,Next Day Air,Yes,Yes,Venmo
9e9fdd24-4b7d-411d-9c70-0b6eb36d8cf7,2023-04-07 13:08:53.866521686+00:00,Skirt,Clothing,45,M,Red,Summer,Standard,Yes,Yes,PayPal
98644794-f05a-47cc-8b38-ecdb1e2e3183,2023-01-04 03:07:41.263647780+00:00,Handbag,Accessories,39,XL,Yellow,Summer,Express,Yes,Yes,Debit Card
ff3a784c-9234-4699-be82-215b93a9ec24,2023-03-01 05:12:40.961982922+00:00,Jewelry,Accessories,51,L,Gray,Summer,Store Pickup,Yes,Yes,Debit Card
4f39724f-8897-43fa-8440-1281cc5f84c8,2023-04-28 05:00:40.843907323+00:00,Scarf,Accessories,37,L,Blue,Spring,2-Day Shipping,Yes,Yes,Venmo
fe014fa6-3377-490d-ba5f-9838d5f85354,2023-01-06 22:28:37.454260959+00:00,T-shirt,Clothing,62,M,Lavender,Winter,2-Day Shipping,Yes,Yes,Venmo
e84ce2f9-31f5-4efc-97ef-08882344524d,2023-09-05 02:16:06.276037461+00:00,Coat,Outerwear,85,M,Yellow,Fall,2-Day Shipping,Yes,Yes,Credit Card
d809f857-527b-46bf-ac0e-83a2740b5252,2023-08-19 11:45:12.196439965+00:00,T-shirt,Clothing,33,M,Indigo,Winter,Standard,Yes,Yes,PayPal
3cc820ce-729f-4fec-b191-d4f2f7284b61,2023-08-07 04:39:06.115137496+00:00,Dress,Clothing,26,XL,Violet,Fall,Next Day Air,Yes,Yes,Bank Transfer
9a645640-243e-4407-b8fe-3335fe5e86dc,2023-09-30 04:30:31.302607018+00:00,Shoes,Footwear,99,M,Green,Spring,Free Shipping,Yes,Yes,Cash
faa78495-abe3-4913-bda0-64ff95c711a6,2023-04-14 23:07:25.582353499+00:00,Handbag,Accessories,39,M,White,Spring,Express,Yes,Yes,PayPal
f1fe6cb1-d5dd-463f-9886-f6aeb7e02f25,2023-06-06 09:34:46.845180770+00:00,Skirt,Clothing,20,M,Gold,Spring,Store Pickup,Yes,Yes,Credit Card
84a694ae-11b7-4274-8d2a-d047128b0e77,2023-01-07 02:28:31.319046379+00:00,Sunglasses,Accessories,42,M,Indigo,Winter,Store Pickup,Yes,Yes,Credit Card
8944463b-7828-4fcc-a8b5-ee6dcda86adf,2023-04-01 04:19:05.646511872+00:00,Sandals,Footwear,74,S,Lavender,Spring,2-Day Shipping,Yes,Yes,Credit Card
cc9970e2-fe0d-4a4a-b8a9-90343e6cf1f3,2023-07-11 16:23:26.177149239+00:00,Shoes,Footwear,26,XL,Purple,Summer,Standard,Yes,Yes,Credit Card
d4ace3b7-c577-4beb-b501-568fe7db7563,2023-04-03 00:52:13.904519928+00:00,T-shirt,Clothing,53,M,Lavender,Winter,Standard,Yes,Yes,Venmo
8b31b75c-a3b5-484b-8817-a4bd22fee914,2023-04-20 06:54:07.743847264+00:00,Sneakers,Footwear,80,M,Maroon,Summer,Next Day Air,Yes,Yes,PayPal
f4d71f99-37fe-4141-bfdd-4cc05aaf7ece,2023-09-26 10:55:33.397936597+00:00,Hat,Accessories,98,M,Teal,Spring,Store Pickup,Yes,Yes,PayPal
4560d7c5-8ccc-49f9-a1a4-567813527500,2023-08-29 18:48:40.976280981+00:00,Skirt,Clothing,95,M,Green,Spring,Standard,Yes,Yes,Credit Card
ce48db01-ec0b-4cd2-8e13-b7b1e52f2eec,2023-12-13 19:04:42.381421198+00:00,Sweater,Clothing,44,L,Olive,Summer,Express,Yes,Yes,Bank Transfer
00d2d923-c86f-4bcf-863c-ee425712bcae,2023-04-01 12:47:37.168674506+00:00,Sandals,Footwear,60,M,Turquoise,Summer,Next Day Air,Yes,Yes,Venmo
7fc0469d-22b7-4e8b-a617-ccbb1c725e46,2023-10-08 05:04:20.843855159+00:00,Dress,Clothing,84,M,Green,Winter,Next Day Air,Yes,Yes,Credit Card
a61d68d4-dfc9-4bb1-8307-173d27d2cd3b,2023-07-24 19:58:48.077642208+00:00,Sweater,Clothing,59,M,Teal,Fall,2-Day Shipping,Yes,Yes,PayPal
08a03550-cce4-400a-99e4-6f623c56f499,2023-02-10 09:04:43.911463542+00:00,Jacket,Outerwear,49,S,White,Summer,Express,Yes,Yes,Cash
